,id,score,name,size,modeltype,calories,max_calories,children
0,fef9e0ea-2bf9-4a92-b0b4-6be196099c86,335,Silly Blob,6.792612462514208,None,49.59244325224921,50,1
1,18748872-95b7-4621-beb6-5cb9ea4c40bb,333,Silly Blob,6.592652757546748,None,49.50555104318397,50,1
2,05ab972c-1a4b-4146-a9f0-229cbcc7bd0a,387,Brainy Blob,11.789874079792739,NN,49.97052531480052,50,1
3,5a9435eb-e68a-4045-854e-c551381c7387,450,Learny Blob,18.385958616539366,DQN,49.40245634496246,50,1
4,d9a272d1-acd9-4187-9caa-4f1d08391a4f,271,Silly Blob,3.0723005938658767,None,48.233683445735004,51.85036201897376,0
5,d9e32d46-404f-4a88-a900-762775560683,238,Silly Blob,3.280448517557373,None,41.185750330033855,41.52654960494442,0
6,aae334bc-41f3-4ae3-8c80-d55c5c852849,304,Learny Blob,5.469770263788615,DQN,250.01686133923928,51.52748233395344,0
7,9abc36a7-e521-4e2b-a30d-317721c9aa17,320,Brainy Blob,5.166165279526428,NN,53.755307504286,54.09022593709958,0
