,id,score,name,size,modeltype,calories,max_calories,children
0,2f32bf36-19f5-4007-aa17-c9957f7450a4,323,Silly Blob,7.391875119236538,None,49.944560936605725,50,0
1,8bcf0a90-6772-4d8b-8e5f-fdcbd346ca9e,310,Silly Blob,6.9942595969250405,None,48.198978153791764,50,0
2,0883b598-ab41-4a36-ba2c-3cb504307888,336,Brainy Blob,7.393614654735444,NN,48.48430899577896,50,1
3,8827faa5-8b99-405e-9e9f-78d1b4fcf0f5,425,Learny Blob,15.58719392899599,DQN,49.96103201517751,50,1
4,deb607f2-d05c-4548-83df-8405aab06b1a,296,Learny Blob,7.975771624387492,DQN,43.36676961342625,43.488003301574594,0
5,79ac8e38-25d8-450a-9b19-c4a59c43608a,150,Brainy Blob,3.297734394965744,NN,23.528439651471103,44.95136609799192,0
