,id,score,name,size,calories,max_calories
0,f84c1af0-3401-4531-84cc-ed2942a9fdb3,326,Silly Blob,5.993579039868313,49.23581867241661,50
1,e7444150-ae64-4b3c-aff0-99c5148a49d3,289,Silly Blob,5.19995,43.552062000000774,50
2,bf97afd0-803b-4e9e-a17c-af904e787227,473,Brainy Blob,20.383373571342936,49.94904156607164,50
3,fcab6ad0-8592-46bf-bffb-d4eef67a9b5e,353,Brainy Blob,10.193322902443535,46.40685367688852,50
4,31e34f40-0a87-406a-941d-23672fde965c,309,Brainy Blob,3.566460762399509,54.68572165117672,57.809808744928915
5,fb24a549-9038-43ad-8bad-c8afdb93ff0b,136,Silly Blob,2.599975,22.108484821567888,43.10210856572461
6,887d76d3-7feb-4157-ae40-e92028b09070,140,Silly Blob,2.8994497650936304,22.228087404861014,41.935496605679425
7,1c2d2600-6d20-4056-9114-db4ea7c7d7f6,152,Brainy Blob,3.998413792712875,22.4830412469158,53.99729310207245
