,id,score,name,size,calories,max_calories,children
0,1edb717b-0faa-47a7-abab-80f2956cfd9c,295,Silly Blob,5.599151034274663,43.896925372640254,50,1
1,bb811922-46a8-4e87-ae7e-116660e8a1a3,305,Silly Blob,5.793463219526055,49.60894123268193,50,0
2,69fabc5c-5616-4498-86b9-f041bad989af,435,Brainy Blob,18.785170632199602,49.53037073419502,50,0
3,4d421d4d-d77d-47a1-aa4b-057bc2206717,340,Brainy Blob,7.793025147939916,48.57777291050119,50,1
4,39bf783a-8286-4eac-b7d4-947b14ffd600,144,Silly Blob,2.7995755171373315,23.28174621309509,57.21807772767545,0
5,4d669b1c-8090-4128-ae0a-a471607d997c,342,Brainy Blob,4.762626959676392,58.94314642926749,59.186227392519115,0
