,id,score,name,size,calories,max_calories,children
0,d3fde7c4-871e-45d5-9f3a-b3e07a5484b2,273,Silly Blob,5.39945600475,43.81762287456132,50,0
1,e30dd89e-cae5-4cec-9865-69675c8fdb86,288,Silly Blob,5.0,43.74999999999858,50,1
2,a4c3a245-d332-4dc7-8c51-5073f5eec9d8,316,Brainy Blob,7.993798083219387,47.32207764212134,50,0
3,7be95940-c214-43dc-8a27-5b13c0a7209a,504,Brainy Blob,24.180346384125457,48.48872835099218,50,1
4,f3061783-d8eb-43a7-869e-b029ad1d9b33,136,Silly Blob,2.5,22.255789263547967,48.75678725007185,0
5,b4e42030-01b8-4a15-8a79-0c67d34715b7,281,Brainy Blob,3.471858906895574,49.37377854469191,49.830679956327444,0
