,id,score,name,size,calories,max_calories
0,157f768b-b030-42a4-866b-03050e3b0603,284,Silly Blob,5.997801280212011,44.90186891181864,50
1,c085df43-59d7-4a7e-ab48-4692eaca2bad,308,Silly Blob,5.796906610588646,46.159549370484285,50
2,8f61ce1f-9567-4f32-a30e-61163dc76b95,395,Brainy Blob,17.392269794458215,40.30380958958909,50
3,94788f06-3e04-4911-80f8-aacb47c333e1,281,Brainy Blob,6.798895079633137,42.79317121559012,50
4,5ed1e5d8-369b-4ccd-897e-c0c2037301cd,152,Brainy Blob,5.098920125108061,20.235603792259724,51.44842458874849
5,0f7a038c-641a-4941-b940-155e65205c69,142,Silly Blob,2.7988381455393347,22.910341926389265,51.72673957944625
