,id,score,name,size,calories,max_calories,children
0,93b0010b-bbb8-4c17-8cc0-025a8eeb2526,307,Silly Blob,5.9936424398022545,49.505524498716355,50,0
1,b90c2312-9052-4fdf-b733-9dcab4951e86,320,Silly Blob,7.993180278576743,48.06165378244485,50,0
2,0398a047-ce36-45f7-981b-7eb93e1c146f,305,Brainy Blob,5.993965919110506,49.1458598565266,50,0
3,26b6b6c9-fbf1-4297-8368-76903fd37704,365,Brainy Blob,15.794357307566646,241.58950473372056,50,0
