,id,score,name,size,calories,max_calories,children
0,1a0fdb0c-2d13-4bc2-b686-0df5d7ee4f29,348,Silly Blob,8.791321106292523,48.065909356615634,50,1
1,b96e1217-fefe-4257-8a11-67d87a16846e,323,Silly Blob,6.194366504728294,48.234605546152096,50,1
2,263c14f2-9c81-4ab9-87af-012bf26b925e,368,Brainy Blob,9.98992248417563,49.62537790684344,50,1
3,cb950e85-56dd-4e6b-aa47-8f34e8eb5341,411,Brainy Blob,14.786706491327053,48.70616318200888,50,1
4,09c0149d-7ece-4046-9a83-8918f2d051d9,133,Silly Blob,2.799987000015625,21.113602063953046,40.265907154411686,0
5,2224aef6-5ed2-4d80-be51-ed3b3e0ce266,324,Silly Blob,4.063302504661778,56.69684124755201,57.18540095574938,0
6,3807b8d6-468f-4883-a9f5-bddbeb020cfe,340,Brainy Blob,4.7614256139242785,58.65100043924654,59.2979540930507,0
7,0e330016-c118-489c-862b-7af870ba3b5d,299,Brainy Blob,7.972960731427411,43.973122826961884,45.899603981384814,0
